imageId,texts
16937,薩諾斯 03
16939," 我們 辦到 了
16957,小女孩
16969,李奧納多
16970,鸚鵡 兄弟
17068,模板
17140,star
17141,star
17143,FBI 梗圖 D
17177,蜘蛛人
17180,鸚鵡 兄弟
17253,海綿 寶寶
17278,勵志 男孩
17279,比利
17281,比利
17284,比利
17315,海綿 寶寶 很 開心
17320,海綿 寶寶 很 開心
17345,軍隊
17348,海綿 寶寶 燒 紙
17353,自殺 念頭
17366,爬 樹
17367,爬 樹
17369,爬 樹
17371,22
17376,薩諾斯 03
17383,韓國 瑜
17391,鸚鵡 兄弟
17392,分心 的 男友
17398,YAAAAAAAAAAAA
17405,海綿 寶寶
17408,22
17412,丟人 下樓 公司
17415,FBI 梗圖 B
17417,knock
17423,YAAAAAAAAAAAA
17425,韓國 瑜
17426,蝙蝠俠
17434,馮迪索
17446,YAAAAAAAAAAAA
17464,模板
17480,這 是 什麼 嗎
17487,熊貓人
17489,小孩 問 大人 問題
17504,臣服 於 我 的 力量 吧
17505,臣服 於 我 的 力量 吧
17506,義式 自殺
17512,心跳
17516,模板
17521,高速 公路 急轉彎
17527,海綿 寶寶
17528,現在 全 中國 都 知道 你 來 了
17530,派 大星 你 嚇到 他 了
17531,巴斯 光年
17564,海綿 寶寶 燒 紙
17578,女人 與 沙發 女人
17599,睡覺 的 黑人
17601,模板
17602,模板
17603,館長 吃 香蕉
17604,館長 吃 香蕉
17610,模板
17623,無言 小 貓
17661,鸚鵡 兄弟
17691,KMR
17709,不要 停下來 啊
17823,啊 啊
17850,誰 殺 了 漢尼拔 ?
17856,海綿 寶寶
17891,小 熊 維尼
17892,小 熊 維尼
17894,男人 在 等待
17895,流汗
17898,FBI 梗圖 D
17924,海綿 寶寶 燒 紙
17928,高速 公路 急轉彎
17933,高速 公路 急轉彎
17936,Drake
17943,模板
17948,可愛 貓貓
17985,shit
17986,猴子
17992,圍毆
18004,比利
18049,巴斯 光年
18051,YAAAAAAAAAAAA
18056,心跳
18062,22
18063,22
18064,中國 外交部 發言人 耿爽 很 不 爽
18065,模板
18066,開槍
18067,誰 殺 了 漢尼拔 ?
18068,嘗試 不尻尻
18069,這 是 什麼 嗎
18073,你 已經 死 了
18074,巨石 強森
18075,巨石 強森
18079,湯姆貓
18087,小丑 被 車 撞
18088,小丑 被 車 撞
18126,改 名字
18128,你 超 廢
18157,青蛙 推薦 你 上吊 自殺
18160,鸚鵡 兄弟
18162,鸚鵡 兄弟
18174,開心狗
18304,魯泰
18306,傑出 的 一手
18311,林志謙
18312,馮迪索
18313,海綿 寶寶
18320,吉娃娃
18325,這 是 什麼 嗎
18332,吉娃娃
18368,Drake
18371,海綿 寶寶 很 開心
18373,模板
18376,模板
18379,韓國 瑜
18382,尤達 大師
18387,比利
18388,西裝 男人 們 大笑
18400,期待 ~
18402,派 大 星
18403,派 大 星
18406,Drake
18408,可愛 貓貓
18418,模板
18421,模板
18448,圍毆
18512,韓國 瑜
18537,模板
18551,海綿 寶寶 燒 紙
18554,鸚鵡 兄弟
18557,鸚鵡 兄弟
18561,jojo
18565,別 跟 我 說 什麼 OOO
18567,Jerry
18570,模板
18574,鸚鵡 兄弟
18577,22
18586,老奶奶 看 螢幕
18590,鋼鐵人
18601,Stonks
18605,高速 公路 急轉彎
18607,模板
18608,模板
18609,羅禮士
18627,遊戲王
18630,鸚鵡 兄弟
18637,Woman
18680,鋼鐵人
18833,哭哭 貓
18834,哭哭 貓
18835,哭哭 貓
18836,哭哭 貓
18847,啊 啊
18848,丟人 下樓 公司
18858,Drake
18865,尖叫
18866,我 對 你 而言 是 個 笑話 嗎
18867,我 對 你 而言 是 個 笑話 嗎
18877,悲傷 青蛙
18878,悲傷 青蛙
18882,男人 在 等待
18884,男人 在 等待
18886,李奧納多
18888,奈良鹿 鄙視 你
18889,亞洲人 之 恥
18890,模板
18945,鸚鵡 兄弟
18953,這 個 可以
18998,湯姆漢克斯 對上 坦克
18999,比 讚
19007,American
19036,我 對 你 而言 是 個 笑話 嗎
19043,JOJO 梗
19056,模板
19059,鸚鵡 兄弟
19061,鸚鵡 兄弟
19070,鸚鵡 兄弟
19072,王世堅
19073,啊 啊
19075,模板
19085,觀眾
19099,大吼 1
19109,搓手
19118,無言 小 貓
19152,驚訝 小 貓
19160,黑人
19171,模板
19175,非洲 小孩
19177,非洲 小孩
19178,非洲 小孩
19199,神 煩 狗
19222,尖叫
19270,Drake
19283,海綿 寶寶
19297,恐龍
19306,比 讚
19322,湯姆貓 傻眼
19327,各 種 類型 的 頭痛
19333,斯巴達 戰士 鬧鐘
19414,大笑
19415,現代 問題
19416,康納
19424,哭哭 貓
19438,嘗試 不尻尻
19446,Hehe
19447,Hehe
19463,派 大 星
19474,鸚鵡 兄弟
19490,比利
19491,湯姆貓 傻眼
19496,電腦 前 深思
19497,比利
19498,比利
19501,比利
19505,比利
19515,鋼鐵人
19516,鋼鐵人
19535,尖叫
19548,比利
19549,比利
19551,比利
19568,鸚鵡 兄弟
19573,Drake
19574,Jerry
19576,奈良鹿 鄙視 你
19582,錯愕 狗
19586,鄙視
19606,22
19630,鸚鵡 兄弟
19658,貓貓
19659,Drake
19668,比利
19693,高速 公路 急轉彎
19697,李晨
19701,比利
19703,高速 公路 急轉彎
19704,女人 與 沙發 女人
19705,蝙蝠俠
19710,鸚鵡 兄弟
19711,鸚鵡 兄弟
19712,鸚鵡 兄弟
19713,鸚鵡 兄弟
19714,哭哭 貓
19716,模板
19718,現在 全 中國 都 知道 你 來 了
19719,模板
19721,比利
19722,各 種 類型 的 頭痛
19725,這 是 什麼 嗎
19732,哭泣 女人
19736,無言 小 貓
19738,李奧納多
19741,遊戲王
19744,passenger
19746,滴督郎
19751,嚴肅
19763,鸚鵡 兄弟
19838,模板
19859,我 長大 了
19868,薩諾斯 03
19879,小丑 被 車 撞
19889,誰 殺 了 漢尼拔 ?
19915,貓頭鷹
19920,韓國 瑜
19928,海綿 寶寶
19931,湯姆貓 傻眼
19933,湯姆貓 傻眼
19934,湯姆貓 傻眼
19941,opening
19945,鬼店 、 斧頭 破 門
19992,現代 問題
20003,模板
20013,傑出 的 一手
20015,亞洲人 之 恥
20031,省 之 呼吸
20033,Drake
20035,超衰 布萊恩
20037,超衰 布萊恩
20058,兔子
20060,韓國瑜 ?
20081,模板
20083,湯姆貓 傻眼
20119,模板
20171,無言 小 貓
20193,蝙蝠俠
20210,黑人
20215,期待 ~
20217,邪惡派 大 星
20220,薩諾斯
20233,女人 與 沙發 女人
20238,王世堅
20240,青蛙 推薦 你 上吊 自殺
20243,模板
20250,貓咪
20283,模板
20286,Jerry
20289,圍毆
20295,模板
20297,模板
20298,模板
20300,尖叫
20310,黑人
20333,模板
20369,drake
20371,drake
20375,American
20378,這 是 什麼 嗎
20382,模板
20383,模板
20399,無言 小 貓
20481,當 你 解釋
20482,Drake
20483,模板
20484,Drake
20489,模板
20503,不要 停下來 啊
20507,小丑 被 車 撞
20513,模板
20514,模板
20521,姚明 笑臉
20525,模板
20529,模板
20577,think
20578,think
20579,普悠瑪
20581,think
20590,崩潰 的 善逸
20596,單身 狗 的 憤怒
20601,拔 刀 的 善逸
20604,善逸 的 原諒
20609,善逸 的 微笑
20630,熊貓人
20666,Drake
20714,鸚鵡 兄弟
20719,鸚鵡 兄弟
20727,gannnnnnnnn
20744,JOJO 梗 02
20746,威爾史密斯
20752,Lee . Yanggggg
20767,老 司機
20773,哭哭 貓
20785,各 種 類型 的 頭痛
20786,我 對 你 而言 是 個 笑話 嗎
20806,噴水
20807,噴水
20813,高速 公路 急轉彎
20834,皮卡丘
20836,蝙蝠俠
20837,蝙蝠俠
20840,接受 這 個 挑戰
20842,兔子
20860,黑人
20865,不 對 喔
20878,Drake
20879,Drake
20894,這 是 什麼 嗎
20895,模板
20898,電腦 前 深思
20902,震驚 的 善逸
20907,Drake
20910,善逸 與 啾太郎
20919,傻眼 的 善逸
20931,三花善逸
20938,善逸 的 威嚇
20942,模板
20943,模板
20953,不安 的 善逸
20959,害怕 的 善逸
20965,普悠瑪
20970,善逸 的 氣勢
20976,超衰 布萊恩
20979,模板
20985,懶覺 星
20987,opening
20988,驚訝 小 貓
20998,我們 需要 新 的 意見
20999,握手
21005,拔 刀 的 善逸 2
21008,海綿 寶寶
21009,海綿 寶寶
21025,海綿 寶寶 燒 紙
21029,模板
21031,李晨
21035," 我們 辦到 了
21037," 我們 辦到 了
21038,派 大 星
21041,自殺 念頭
21042,殭屍 吃 腦
21044,湯姆貓 傻眼
21047,啊 啊
21048,模板
21051,黑人 問號
21054,阿甘妙 世界
21061,蝙蝠俠
21062,Drake
21063,白人 眨眼
21074,湯姆貓 傻眼
21076,海綿 寶寶 很 開心
21081,哭哭 貓
21085,殺手 找 人
21086,氣球
21091,海鷗
21095,被 打 的 善逸
21099,氣球
21106,對著 貓 吼 的 女人
21114,韓國 瑜
21115,無 眼 善逸
21137,模板
21161,馬頭人
21178,鷹眼
21203,黑人
21215,各 種 類型 的 頭痛
21219,中指 哭泣 小 貓
21222,自殺 念頭
21223,悲傷 青蛙
21224," 我們 辦到 了
21231,湯姆貓 傻眼
21235,高速 公路 急轉彎
21238,超衰 布萊恩
21242,這 是 什麼 嗎
21272,模板
21315,Drake
21317,善逸霹靂 一 指
21329,善逸 與 啾太郎 2
21334,傷心 的 善逸
21339,睡著 的 善逸
21343,錯愕 狗
21345,打群假
21346,湯姆貓 傻眼
21350,亞洲人 之 恥
21353,模板
21357,心跳
21358,passenger
21359,腦圖
21360,中指 哭泣 小 貓
21566,尖叫
21583,Drake
21584,Drake
21585,Drake
21588,Drake
21616,Drake
21646,悄悄話
21649,海綿 寶寶 燒 紙
21665,貓咪
21681,誰 殺 了 漢尼拔 ?
21691,比例
21724,電腦 前 深思
21739,傑出 的 一手
21740,傑出 的 一手
21741,傑出 的 一手
21742,傑出 的 一手
21743,傑出 的 一手
21754,快樂 的 善逸
21755,超衰 布萊恩
21756,憤怒 的 善逸
21758,巴斯 光年
21759,巴斯 光年
21761,巴斯 光年
21763,巴斯 光年
21765,湯姆貓 傻眼
21766,湯姆貓 傻眼
21769,拔 刀 的 善逸 3
21770,簡單
21779,崩潰 的 善逸 2
21781,模板
21785,傻眼 的 善逸 2
21794,電腦 前 深思
21795,勵志 男孩
21797,邪惡派 大 星
21800,韓國 瑜
21804,海綿 寶寶 燒 紙
21824,驚訝 小 貓
21827,鸚鵡 兄弟
21838,鸚鵡 兄弟
21843,鸚鵡 兄弟
21871,鸚鵡 兄弟
21874,善逸 與 炭治郎
21876,別 跟 我 說 什麼 OOO
21880,善逸 與 炭治郎 2
21885,善逸 與 炭治郎 3
21905,韓國 瑜
21909,湯姆貓 傻眼
21912,豆豆 先生
21923,韓國瑜 ?
21927,韓國 瑜
21928,韓國 瑜
21942,阿公 很 高興
21969,善逸 與 爺爺
21971,跑
21981,木乃伊 善逸
21989,善逸 的 氣勢 2
21993,善逸 的 氣勢 3
21996,善逸 避 雷針
22005,被 打 的 善逸 2
22022,在 吃 的 善逸
22024,害怕 的 善逸 2
22036,奔跑 的 善逸
22041,善逸 與 啾太郎 3
22042,不安 的 善逸 2
22059,好笑
22064,比利
22065,炭治郎 的 鄙視
22066,炭治郎 的 鄙視
22067,鸚鵡 兄弟
22069,女人 與 沙發 女人
22070,Law
22071,對 聖誕老人 許願 B
22074,我 對 你 而言 是 個 笑話 嗎
22095,Drake
22100,無言 小 貓
22101,無言 小 貓
22102,無言 小 貓
22103,無言 小 貓
22105,電腦 前 深思
22107,巴斯 光年
22108,奈良鹿 鄙視 你
22113,女人 與 沙發 女人
22115,女人 與 沙發 女人
22118,鸚鵡 兄弟
22119,鸚鵡 兄弟
22120,鸚鵡 兄弟
22140,Drake
22145,模板
22154,亞洲人 之 恥
22158,亞洲人 之 恥
22159,漏電 阿
22160,波波
22166,千 花
22188,模板
22189,模板
22208,高速 公路 急轉彎
22224,模板
22227,驚訝 小 貓
22242,嘿嘿 你 沒有
22243,嗯
22244,萌
22255,鸚鵡 兄弟
22273,海綿 寶寶 很 開心
22275,1
22300,山姆 大叔
22306,亞洲人 之 恥
22359,模板
22372,哇靠
22375,林志謙
22382,模板
22387,悲傷 青蛙
22388,海綿 寶寶
22391,蝙蝠俠
22408,模板
22410,漏電 阿
22420,各 種 類型 的 頭痛
22423,各 種 類型 的 頭痛
22428,海綿 寶寶
22432,Jerry
22434,小 貓 比 中指
22436,小孩 問 大人 問題
22441,哭哭 貓
22450,林志謙
22451,林志謙
22453,善逸 的 微笑 2
22456,女人 與 沙發 女人
22460,我們 需要 新 的 意見
22464,林志謙
22474,林志謙
22524,韓國 瑜
22556,Drake
22563,高速 公路 急轉彎
22589,流汗
22623,腐女 折射
22654,嚴肅
22656,善逸 的 微笑
22658,邪惡派 大 星
22673,假單 產生器
22679,鸚鵡 兄弟
22680,鸚鵡 兄弟
22681,鸚鵡 兄弟
22795,假單 產生器
22995,假單 產生器
23001,假單 產生器
23075,假單 產生器
23077,假單 產生器
23090,假單 產生器
23183,假單 產生器
23260,無言 小 貓
23264,無言 小 貓
23265,無言 小 貓
23267,無言 小 貓
23268,啊 啊
23323,假單 產生器
23330,假單 產生器
23348,假單 產生器
23352,假單 產生器
23357,假單 產生器
23358,假單 產生器
23367,假單 產生器
23370,假單 產生器
23372,假單 產生器
23385,假單 產生器
23402,假單 產生器
23424,假單 產生器
23426,李奧納多
23443,假單 產生器
23556,假單 產生器
23595,假單 產生器
23713,假單 產生器
23718,假單 產生器
23737,假單 產生器
23742,假單 產生器
23765,鸚鵡 兄弟
23772,冷靜 地 想 一 想
23779,冷靜 地 想 一 想
23870,Drake
23891,亞洲人 之 恥
23929,海綿 寶寶 燒 紙
23980,普丁
23982,不要 停下來 啊
23986,普丁
23991,模板
23997,模板
24001,電腦 前 深思
24004,假單 產生器
24007,假單 產生器
24009,假單 產生器
24017,哭哭 貓
24021,假單 產生器
24022,鸚鵡 兄弟
24027,knock
24031,猴子
24041,jojo
24043,微妙 的 表情
24056,湯姆貓
24059,海鷗
24067,假單 產生器
24082,高速 公路 急轉彎
24088,蝙蝠俠
24106,霹靂 一 閃．六 連
24111,遊戲王
24118,韓國 瑜
24129,湯姆貓
24130,在 邊緣 試探
24132,鋼鐵人
24137,薩諾斯 03
24151,亞瑟 握 拳
24153,丟
24164,假單 產生器
24172,假單 產生器
24185,老人
24196,假單 產生器
24267,熊貓
24268,熊貓
24271,熊貓
24273,撞死 你
24293,兩 顆 按鈕
24295,高速 公路 急轉彎
24296,假單 產生器
24304,模板
24315,姚明 笑臉
24332,比利
24358,善逸 的 威嚇
24361,黑人
24364,流淚
24402,假單 產生器
24488,善逸 與 同伴
24490,模板
24494,Jerry
24502,模板
24507,第一 次 ？
24510,猴子
24517,模板
24524,湯姆貓 傻眼
24527,遊戲王
24529,尖叫
24535,亞洲人 之 恥
24538,遊戲王
24543,病床 的 善逸
24550,Drake
24551,你 已經 死 了
24555,遊戲王
24560,請假 單
24566,嘿嘿 你 沒有
24569,善逸 與 炭治郎 4
24572,青蛙 推薦 你 上吊 自殺
24604,善逸 與 婆婆
24618,海綿 寶寶 燒 紙
24619,嗯
24645,假單 產生器
24661,善逸 與 啾太郎 4
24671,善逸 與 炭治郎 5
24690,我 長大 了
24702,模板
24709,YAAAAAAAAAAAA
24710,傻眼 的 善逸 3
24736,這 個 可以
24740,善逸 與 炭治郎 6
24760,王者 降臨
24761,善逸 與 炭治郎 7
24768,善逸 與 啾太郎 5
24805,李辰
24809,鬼店 、 斧頭 破 門
24812,黑人 問號
24916,玩笑
24931,熊貓
24946,假單 產生器
24947,假單 產生器
24948,假單 產生器
24949,假單 產生器
24959,假單 產生器
24961,假單 產生器
24963,假單 產生器
25007,假單 產生器
25031,海鷗
25040,模板
25049,海綿 寶寶 燒 紙
25060,萌
25069,海綿 寶寶 很 開心
25074,比利
25077,海綿 寶寶 燒 紙
25080,對 聖誕老人 許願 B
25093,你 已經 死 了
25094,你 已經 死 了
25101,FBI 梗圖 D
25111,熊麻吉
25116,模板
25151,企鵝 二
25181,亞洲人 之 恥
25188,電腦 前 深思
25194,兩 顆 按鈕
25234,模板
25235,老人
25242,電腦 前 深思
25247,海綿 寶寶 燒 紙
25252,騙肖 欸
25292,快樂 的 善逸
25296,害怕 的 善逸 2
25354,巴斯胡迪
25356,巴斯胡迪
25358,鸚鵡 兄弟
25360,鸚鵡 兄弟
25370,海鷗
25379,林北創 FB
25404,玩笑
25425,海綿 寶寶 燒 紙
25441,韓國 瑜
25447,善逸 與 同伴
25458,我 長大 了
25461,歪頭 的 善逸
25490,男人 在 等待
25526,被 打 的 善逸 2
25531,奈良鹿 鄙視 你
25537,大家 一起 安慰 一 個 人
25539,善逸 與 伊之助
25540,海綿 寶寶 燒 紙
25543,善逸 與 同伴 2
25546,傑出 的 一手
25548,我 長大 了
25552,被 打 的 善逸 3
25567,JOJO 梗
25578,自殺 念頭
25583,我 對 你 而言 是 個 笑話 嗎
25588,當 你 解釋
25589,國動
25590,當 你 解釋
25592,對 聖誕老人 許願 B
25598,中國 外交部 發言人 耿爽 很 不 爽
25601,中國 外交部 發言人 耿爽 很 不 爽
25605,deja
25606,鸚鵡 兄弟
25607,FBI 梗圖 A
25608,男人 在 等待
25609,FBI 梗圖 B
25611,對 聖誕老人 許願 B
25623,Drake
25627,兩 顆 按鈕
25635,現在 全 中國 都 知道 你 來 了
25637,當 你 試圖 解釋
25639,阿公 很 高興
25640,震驚 的 善逸 2
25653,當 你 試圖 解釋
25695,模板
25698,模板
25743,假單 產生器
25744,假單 產生器
25745,假單 產生器
25746,假單 產生器
25747,假單 產生器
25748,假單 產生器
25749,假單 產生器
25755,模板
25774,李奧納多
25808,模板
25809,模板
25828,消失
25831,鬼店 、 斧頭 破 門
25834,小丑 被 車 撞
25835,小丑 被 車 撞
25843,湯姆貓
25860,海綿 寶寶
25899,JOJO 梗
25906,冷靜
25908,冷靜
25940,悲傷 青蛙
25954,老師
25985,躺下 、 嘗試 不 哭
25998,海綿 寶寶 燒 紙
26004,WTF
26011,海綿 寶寶
26044,鬼店 、 斧頭 破 門
26050,這 是 什麼 嗎
26051,這 是 什麼 嗎
26059,薩諾斯 03
26063,小丑 被 車 撞
26070,馮迪索
26071,海綿 寶寶
26075,海綿 寶寶
26078,心臟 四 格 ver
26079,WTF
26087,好 問題
26094,YAAAAAAAAAAAA
26104,崩潰 的 善逸 3
26107,善逸 的 微笑 3
26109,不安 的 善逸 3
26139,心跳
26159,這 是 什麼 嗎
26162,猴子
26167,拔 刀 的 善逸 2
26168,當 你 解釋
26172,傑出 的 一手
26181,湯姆貓
26184,這 是 什麼 嗎
26185,這 是 什麼 嗎
26187,這 是 什麼 嗎
26190,斯巴達 戰士 鬧鐘
26191,高速 公路 急轉彎
26199,Drake
26200,Drake
26201,黑手黨 維尼
26202,黑手黨 維尼
26209,鸚鵡 兄弟
26213,比利
26218,比利
26220,巴斯 光年
26222,湯姆貓
26225,驚訝 小 貓
26226,湯姆貓
26227,無言 小 貓
26231,海鷗
26233,超衰 布萊恩
26235,拔 刀 的 善逸 2
26237,悄悄話
26247,drake
26263,女人 與 沙發 女人
26268,湯姆漢克斯 對上 坦克
26276,模板
26280,炭治郎 的 鄙視
26281,炭治郎 的 鄙視
26282,炭治郎 的 鄙視
26303,Drake
26304,巴斯 光年
26305,省 之 呼吸
26306,我 對 你 而言 是 個 笑話 嗎
26308,比利
26309,海綿 寶寶 燒 紙
26311,奈良鹿 鄙視 你
26320,無言 小 貓
26332,哭泣
26333,Drake
26334,非洲 小孩
26336,男人 在 等待
26337,派 大星 你 嚇到 他 了
26338,各 種 類型 的 頭痛
26339,雙手 舉起來
26340,當 你 試圖 解釋
26341,馮迪索
26343,斯巴達 戰士 鬧鐘
26348,殭屍 吃 腦
26365,Drake
26367,模板
26369,湯姆貓 傻眼
26372,湯姆貓
26381,模板
26388,自殺 念頭
26395,我 到底 看 了 三 小
26396,我 到底 看 了 三 小
26397,當 你 解釋
26405,各 種 類型 的 頭痛
26423,殺手 找 人
26461,天使 降臨到 我 身邊
26468,傷心 的 善逸
26472,善逸 的 氣勢
26473,神 煩 狗
26475,遊戲王
26476,善逸 的 微笑
26481,李晨
26482,黑人 問號
26483,American
26485,當 你 在 51 區 救到 外星人
26486,當 你 解釋
26487,王境澤
26489,海綿 寶寶 很 開心
26490,女人 與 沙發 女人
26493,無言 小 貓
26501,模板
26527,第一 次 ？
26532,當 你 解釋
26534,各 種 類型 的 頭痛
26536,蝙蝠俠
26538,滴督郎
26557,湯姆貓
26562,猴子
26591,比 讚
26597,傑出 的 一手
26598,傑出 的 一手
26599,傑出 的 一手
26601,超衰 布萊恩
26604,薩諾斯 03
26612,姨母 笑
26615,我 對 你 而言 是 個 笑話 嗎
26616,亞洲人 之 恥
26618,鸚鵡 兄弟
26635,傑出 的 一手
26636,模板
26650,康納
26676,海綿 寶寶 燒 紙
26685,American
26692,尖叫
26700,YAAAAAAAAAAAA
26710,不要 追 我
26731,悄悄話
26732,殺手 找 人
26756,電腦 前 深思
26760,電腦 前 深思
26767,Drake
26769,比利
26771,高速 公路 急轉彎
26772,Jerry
26776,大家 一起 安慰 一 個 人
26785,模板
26791,JOJO 梗 02
26794,22
26795,22
26799,Drake
26802,對 聖誕老人 許願 B
26808,American
26810,勵志 男孩
26812,Drake
26813,Drake
26814,American
26815,Drake
26817,American
26818,海鷗
26821,模板
26822,模板
26825,Drake
26826,黑人 問號
26827,YOU
26831,姚明 笑臉
26835,哭哭 貓
26841,善逸 與 同伴 3
26869,模板
26870,鬼店 、 斧頭 破 門
26881,Stonks
26896,威爾史密斯
26910,女人 與 沙發 女人
26933,Drake
26971,尖叫
26972,鬼店 、 斧頭 破 門
26978,善逸 與 同伴 4
26982,殺手 找 人
26995,善逸 與 爺爺 2
27025,JOJO 梗
27030,害怕 的 善逸 3
27036,Big
27044,不安 的 善逸 4
27073,模板
27092,# 5390
27107,無言 小 貓
27145,海綿 寶寶
27146,海綿 寶寶
27147,海綿 寶寶
27160,阿扁
27164,謝龍介
27171,Drake
27174,啊 啊
27177,模板
27178,Drake
27182,王世堅
27184,尖叫
27200,米老鼠 戳爆 眼球
27224,模板
27225,湯姆貓 傻眼
27227,海鷗
27233,比利
27249,Drake
27256,我 對 你 而言 是 個 笑話 嗎
27267,我 對 你 而言 是 個 笑話 嗎
27282,Jerry
27303,Drake
27330,韓國 瑜
27331,現代 問題
27335,心臟 四 格 ver
27337,伊萊
27338,亞洲人 之 恥
27346,模板
27347,逆轉 裁判
27349,上古 卷 軸
27350,握手 洗手
27352,高速 公路 急轉彎
27357,亞洲人 之 恥
27358,湯姆貓
27359,丟人 下樓 公司
27362,簡單
27372,上帝 創造 OOO 的 過程
27373,50 收
27377,FBI 梗圖 B
27379,FBI 梗圖 B
27405,馬英九
27432,奈良鹿 鄙視 你
27439,opening
27449,模板
27456,模板
27461,悄悄話
27469,交流道 急轉
27484,比 讚
27485,湯姆貓 傻眼
27487,湯姆貓 傻眼
27491,不安 的 善逸 5
27495,嘗試 不尻尻
27496,亞洲人 之 恥
27499,鸚鵡 兄弟
27503,遊戲王
27515,Drake
27519,不安 的 善逸 6
27522,臭 臉 女孩
27530,海綿 寶寶 很 開心
27531,比 讚
27535,無言 小 貓
27537,吐 血 的 善逸
27540,霹靂 一 閃．六 連
27541,炭治郎 的 鄙視
27542,貓咪
27545,嘗試 不尻尻
27547,嘗試 不尻尻
27550,max
27551,小女孩
27553,崩潰 的 善逸 4
27558,海綿 寶寶 燒 紙
27559,小女孩
27563,小女孩
27564,小女孩
27566,海綿 寶寶
27569,模板
27571,模板
27574,模板
27576,鸚鵡 兄弟
27580,國動
27581,模板
27584,YAAAAAAAAAAAA
27589,遊戲王
27591,遊戲王
27601,柯文哲
27602,模板
27606,模板
27613,薩諾斯 03
27624,模板
27637,悲傷
27647,JOJO 梗
27655,小心 點
27659,不能 接受
27670,這 是 什麼 嗎
27677,模板
27678,丟人 下樓 公司
27682,嘗試 解釋
27689,鸚鵡 兄弟
27690,鸚鵡 兄弟
27696,圍毆
27698,現代 問題
27708,卡拉瓦喬
27709,青蛙 推薦 你 上吊 自殺
27710,湯姆貓
27716,海綿 寶寶
27719,省 之 呼吸
27720,YOU
27721,可樂 與 曼陀珠
27733,YAAAAAAAAAAAA
27734,高速 公路 急轉彎
27735,辛普森
27736,高速 公路 急轉彎
27742,驚訝 小 貓
27743,模板
27749,模板
27762,湯瑪士 從 沒 看 過
27780,湯姆貓 傻眼
27782,蝙蝠俠
27786,大家 一起 安慰 一 個 人
27788,遊戲王
27804,我 長大 了
27841,鸚鵡 兄弟
27860,神 煩 狗
27877,遊戲王
27881,尖叫
27886,殺手 找 人
27890,knock
27892,交流道 急轉
27893,knock
27912,模板
27917,抓到 了 是 你 在 卡韓 ！
27921,兩 顆 按鈕
27926,混亂 的 尖叫 ( Confused
27929,海綿 寶寶 燒 紙
27931,比利
27932,湯姆貓
27933,湯姆貓
27937,上古 卷 軸
27950,模板
27960,快 哭 了
27965,Stonks
27987,請假 單
27988,濕 了
28010,無言 小 貓
28015,嬰兒 嘴 媽媽
28021,嬰兒 嘴 媽媽
28023,Big
28037,巴斯 光年
28038,巴斯 光年
28045,比利
28046,比利
28049,巨石 強森
28054,Drake
28055,Drake
28114,被 打 的 善逸
28117,薩諾斯 03
28121,當 你 解釋
28132,FBI 梗圖 C
28141,鸚鵡 兄弟
28146,超衰 布萊恩
28151,Drake
28152,鬼店 、 斧頭 破 門
28192,小丑 被 車 撞
28195,海綿 寶寶 燒 紙
28220,嬰兒 嘴 媽媽
28272,鬼店 、 斧頭 破 門
28286,貓咪
28287,模板
28292,我 對 你 而言 是 個 笑話 嗎
28298,無言 小 貓
28308,巴斯 光年
28311,Drake
28322,海鷗
28325,Hehe
28327,巴斯 光年
28337,YAAAAAAAAAAAA
28345,心跳
28351,小丑 被 車 撞
28357,吉娃娃
28359,薩諾斯
28364,湯瑪士 從 沒 看 過
28373,薩諾斯 03
28377,海綿 寶寶 燒 紙
28379,圍毆
28404,哭哭 給 心
28410,模板
28415,上古 卷 軸
28423,善逸 與 爺爺 3
28434,模板
28435,模板
28445,害怕 的 善逸 4
28446,Drake
28447,被 打 的 善逸 4
28448,傻眼 的 善逸 4
28451,善逸 與 啾太郎 6
28485,傻眼 的 善逸 5
28497,崩潰 的 善逸 5
28507,善逸 與 伊之助 2
28508,不安 的 善逸 4
28509,善逸 與 啾太郎 7
28523,湯姆貓 傻眼
28524,電腦 前 深思
28526,李奧納多
28534,American
28537,比 讚
28538,模板
28540,YAAAAAAAAAAAA
28541,尖叫
28542,尖叫
28544,姚明 笑臉
28545,藏 狐
28547,國動
28565,湯姆貓
28566,千 花
28567,女人 與 沙發 女人
28568,巴斯胡迪
28569,巴斯 光年
28570,鸚鵡 兄弟
28620,鸚鵡 兄弟
28621,鸚鵡 兄弟
28636,吉娃娃
28639,奈良鹿 鄙視 你
28648,drake
28657,我 對 你 而言 是 個 笑話 嗎
28662,當 你 試圖 解釋
28664,省 之 呼吸
28665,省 之 呼吸
28666,省 之 呼吸
28668,省 之 呼吸
28670,我 長大 了
28674,圍毆
28677,圍毆
28691,Drake
28805,喵
28851,尖叫
28879,熊貓人
28880,熊貓人
28959,啊 啊
28991,巴斯 光年
28999,小心 點
29144,鸚鵡 兄弟
29158,且 慢
29165,404
29166,404
29168,錯愕 狗
29196,模板
29267,高速 公路 急轉彎
29268,兔子
29272,炭治郎
29273,腦圖
29274,思考
29275,現在 全 中國 都 知道 你 來 了
29276,這 個 可以
29278,李奧納多
29280,海鷗
29281,海鷗
29282,炭治郎
29285,鬼店 、 斧頭 破 門
29286,Drake
29289,圍毆
29293,我 長大 了
29325,小丑
29330,小丑
